word_id,word
40129,chữ â
40189,chữ ư
40232,ngôn ngữ kí hiệu
40241,sự nới lỏng
40295,sự thống nhất
40321,sự lật tàu
40375,nỗi khổ đaunỗi khổ cực
40453,sự chuyển tiếp
40467,cuộc đấu
40533,tai ương
40578,sự va đập
40615,sự rò rỉ
40616,sự rỉ
40641,phép màu
40671,tiếng cục tác
40679,sự phân li
40704,sự lệch
40740,tiếng nền
40768,sự thế chỗ
40770,chiến dịch tranh cử
40773,đua ô tô việt dã
40784,tiếng lộp cộp
40789,bệnh dịch
40805,sự nổ
40846,sự nhỏ giọt
40863,sự bắt đầu
40866,sự đảo ngược
40929,việc đốn ngã
40933,sự tha hóa
41027,cái vắt
41059,phần cuối cùng
41212,sự đâm rầm
41259,sự quay
41302,gốc
41340,sự đập nhanh
41341,sự đập rộn lên
41342,sự đập rộn ràng
41348,sự hủy diệt
41349,sự tiêu diệt
41355,sự kiện quan trọng
41381,lễ giáng sinh
41414,sự thân thiết
41417,sự cảm động
41421,cảm giác bất lực
41430,sự tởm lợm
41501,tính nhậy cảm
41580,nổi da gà
41594,sự ganh tỵ
41597,sự ghen tỵ
41602,thái độ ghen tỵ
41604,ưa thích
41608,sự ưa chuộng
41712,tình
41715,xúc cảm
41716,sự hoan hỉ
41718,sự hào hứng
41723,sự vui tươi
41726,thái độ xa cách
41730,sự đau nhói
41731,sự đau đớn
41732,cơn đau nhói
41752,sự đau đớn
41754,sự cao hứng
41755,sự hứng chí
41758,sự khinh bỉ
41768,sự thôi thúc
41771,mặc cảm tự ti
41772,sự mặc cảm
41773,sự tự ti
41774,nỗi mặc cảm tự ti
41775,sự bằng lòng
41778,sự thỏa lòng
41780,sự toại nguyện
41782,sự vui lòng
41783,sự vừa lòng
41784,sự vừa ý
41796,điềm dở
41797,lửa giận
41799,cơn lôi đình
41804,dâm đãng
41805,sự dâm đãng
41807,sự phóng đãng
41809,tình yêu trẻ con
41812,tình yêu sốc nổi
41813,kì vọng
41815,mong đợi
41819,hi vọng
41823,sự mong đợi
41830,nỗi oán hận
41831,mối oán hận
41832,sự oán giận
41833,nỗi oán giận
41836,nỗi oán hờn
41837,mối oán hơn
41842,sự thèm ăn
41847,ý muốn
41848,ước muốn
41853,lòng ước mong
41865,sự thương xót
41866,tính trung lập
41867,thái độ trung lập
41869,sự vô tình
41871,sự thờ ơ
41873,sự ơ hờ
41889,sự thất vọng
41893,thích ưa
41895,ưa thích
41900,sự ưa chuộng
41903,sự sôi máu
41904,sự phấn khích
41910,sự không bằng lòng
41914,sự không an tâm
41916,sự không chắc lòng
41919,biết lỗi
41921,sự phật ý
41925,sự quan ngại
41932,sự tức giận
41933,sự giận dữ
41934,phức cảm
41935,sự khiếp sợ
41937,sự khuây khỏa
41938,sự giảm nhẹ
41939,sự bớt đi
41942,sự đau khổ
41956,sự khát khao
41957,sự mong muốn
41967,sự kính trọng
41970,lòng tôn kính
41971,sự tôn trọng
41972,lòng tôn trọng
41973,sự phẫn uất
41975,sự oán giận
41978,sự u sầu
41979,sự sầu muộn
41984,sự thù hận
41985,sự thù oán
41991,sự tự ái
41992,lòng tự ái
41994,sự lôi cuốn
41995,sự quyến rũ
41996,sự lúng túng
41998,sự an ủi
41999,niềm an ủi
42012,vẻ điềm tĩnh
42013,sự thích thú
42019,thiện tâm
42021,lòng nhân từ
42024,hi vọng
42032,lòng yêu thương
42035,sự chán ngán
42038,sự mãnh liệt
42039,sự bị kích động
42040,lo
42041,lo lắng
42045,mối lo âu
42046,ước ao
42049,ham muốn
42050,ước muốn
42051,ước mong
42053,điều ước
42057,sự mong muốn
42059,tính nóng
42063,tính hay nóng
42072,sự cùng khổ
42075,sự khổ sở
42077,vẻ nghiêm nghị
42082,sự ấm no
42083,tính dễ cáu
42089,sự yếu đuối
42094,mối bận lòng
42098,bánh nướng trong lò
42113,mỳ ăn liền
42115,mỳ spaghetti
42118,mì spaghetti
42119,mỳ vằn thắn
42128,thịt cá bơn sao
42134,quả cà tím
42135,trái cà tím
42141,brownie
42150,thịt cá vền
42151,thịt cá tráp
42160,miếng thịt sườn
42167,trái hồng
42172,mỡ
42178,kẹo cam thảo
42182,quả xoài
42184,bánh nướng
42186,quốc lủi
42188,cuốc lủi
42198,bó rau
42200,nắm rau
42204,rau củ quả
42221,xi rô
42229,brittle
42233,bánh nướng nhân hoa quả
42237,nước hầm
42239,thịt cá thu
42243,rượu chưng cất
42249,bữa ăn ngoài trời
42266,thực phẩm chế biến từ sữa
42268,kho thực phẩm
42276,diềm thăn bò
42277,ba chỉ bò
42286,xốt xa-lát
42288,nước xốt xa-lát
42291,vải
42292,quả vải
42295,quả lệ chi
42296,trái lệ chi
42299,món ăn tráng miệng
42304,thức ngọt
42306,phẩm màu
42308,chất tạo màu thực phẩm
42309,chất tạo màu thức ăn
42314,thịt gà
42320,đường ăn
42323,Coca
42330,trái dâu tây
42340,trái dâu
42343,trái dâu ta
42346,trái dâu tằm
42347,vang Ranh
42349,vang Rhine
42353,rượu quả
42356,nấm ăn
42359,trái măng cụt
42364,khoai tây chiên giòn
42365,khoai tây rán giòn
42367,khoai tây rán ròn
42376,đồ uống trộn
42403,lát
42410,khẩu phần ăn
42416,càfé
42421,thịt cá mút
42422,sandwich
42425,bột cà ri
42428,ca ri
42434,bột li lac
42435,bột tử đinh hương
42436,đồ ăn thức uống
42457,mùi
42462,rau chervil
42469,quả chà là
42470,trái chà là
42472,quả bưởi
42484,bánh gối Ấn Độ
42487,lá rau diếp
42489,nước uống
42502,trái lựu
42505,thịt cua
42512,đậu hạt
42517,bí non
42530,paste
42543,hào
42550,lager
42553,anh đào
42555,quả sơ ri
42557,trái sơ ri
42561,quả bí ngô
42565,quả bí rợ
42570,hạt đậu nành
42571,hạt đậu tương
42578,kẹo dẻo hương trái cây
42586,củ cà rốt
42590,bánh quy gừng
42592,bánh bích quy gừng
42597,quả chanh xanh
42598,trái chanh xanh
42619,hạt nhục đậu khấu
42620,hột nhục đậu khấu
42623,dầu lạc
42624,dầu đậu phộng
42626,mận
42630,trái roi
42635,thịt cá chó
42636,thịt lợn nấu đông
42638,ragu
42649,miếng thịt cừu
42650,miếng thịt trừu
42654,ủ su hào
42662,mấu thịt lưng
42663,sò thịt lưng
42667,sữa động vật
42677,cốt
42680,hazelnut
42683,quả phỉ
42684,hạt phỉ
42697,cải bắp
42706,hạt mùi
42728,quả cà chua
42729,trái cà chua
42733,chim bồ câu
42734,thịt chim bồ câu
42737,thịt cá vược
42763,quả bình bát
42764,trái bình bát
42770,rau ăn sống
42774,rau cần tây
42776,khô bò
42789,quả bưởi chùm
42793,menu
42797,dứa
42808,chôm chôm
42811,trái chôm chôm
42813,trái lôm chôm
42814,miếng thịt lợn
42815,miếng thịt heo
42824,xô thơm
42831,quả dưa hấu
42834,thịt lươn
42841,thịt cá bơn
42862,thịt rừng
42890,rượu sakê
42891,đồ thừa
42892,cơm thừa
42896,đồ ăn sáng
42897,thức ăn sáng
42899,lá cửu lí hương
42900,lá cửu lý hương
42903,trái quýt
42912,thịt chim cút
42913,thịt cá vền
42914,thịt cá vền biển
42926,món ngon
42935,rượu whisky
42941,chất bột
42943,hột cà phê
42944,vỏ nhục đậu khấu
42951,bánh mì lát nướng
42958,mứt trái cây
42968,kẹo thuốc
42970,lợn
42980,savoury
42981,savory
42989,quả ớt
42990,trái ớt
43008,thịt cá da trơn
43009,cá ba sa
43010,thịt cá ba sa
43047,bánh kếp Pháp
43051,terrine
43052,pa tê nướng nồi đất
43053,thịt xay nấu nồi đất
43056,phần thăn
43065,thịt đùi bò
43072,con chem chép
43081,thịt cá thân bẹt
43082,thịt cá bơn
43113,trái khô
43116,ổ bánh mì
43117,món chính
43122,rau thơm trang trí
43128,quả quất
43129,trái quất
43130,bánh mì nướng ngay
43132,củ môn
43133,na
43137,quả mãng cầu
43139,trái na
43140,trái mãng cầu
43141,trái mãng cầu dai
43143,thịt ngỗng
43144,sling
43147,dưa chuột
43151,trái dưa chuột
43154,bánh trứng nướng
43158,cam quýt
43168,thịt cá nóc
43170,dầu ăn
43179,miếng thịt bò
43180,tảng thịt bò
43182,bánh nhân thịt
43188,nghệ tây khô
43218,súc thịt lưng
43219,lớp mặt trên bánh
43222,xà lách búp
43223,xà lách búp Mĩ
43238,rượu vang vintage
43242,thịt động vật vỏ giáp
43244,cải thảo
43257,tròng trắng trứng
43259,cái trứng
43264,thức ăn chăn nuôi
43269,thịt gà tây
43272,nước ép
43273,nước ép trái cây
43285,thịt chim trời
43286,thịt chim rừng
43289,bánh kiss
43292,bánh bích quy kiss
43298,lớp kem phủ
43299,cháo suông
43303,táo ăn thẳng
43318,sữa junket
43325,món lẩu
43328,gà nướng lu
43333,burger
43336,miến gạo
43357,chè đậu đỏ
43363,củ sả
43369,lạc
43377,quả gấc
43381,trái lê
43382,quả mướp
43384,trái mướp
43385,quả su su
43387,trái su su
43389,trái su
43393,rau mùng tơi
43394,rau mồng tơi
43396,mùng tơi
43403,triều đại
43404,phái Zen
43409,châu á
43413,lực lượng hải quân
43426,nước bá chủ
43431,đoàn luật sư
43433,quỹ Nhi đồng Liên Hợp Quốc
43434,UNICEF
43438,nòi
43446,sở hữu chung
43447,đồ triển lãm
43448,hàng triển lãm
43451,hàng trưng bày
43463,cánh bạn
43465,thông luật
43467,giống
43469,nhóm động vật
43471,loài thú
43472,phong trào cải cách
43473,đơn vị chính trị
43482,nhóm
43484,cụm
43485,hiệp hội
43490,khối liên minh
43495,ủy ban
43499,dòng tộc
43500,bà con
43502,anh em họ hàng
43508,nền văn minh
43509,tiểu tư sản
43512,đoàn nghệ thuật
43513,đoàn biểu diễn
43516,giống
43520,thứ
43521,quân địa phương
43522,quân đội địa phương
43527,thông tấn xã
43529,hệ sinh vật
43530,vùng sinh vật
43538,người giỏi tà thuật
43541,ma trận chuyển vị
43543,công đảng
43544,công đảng anh
43547,người thị xã
43548,người thị trấn
43551,người dân thị xã
43556,người da màu
43559,chủng tộc da đen
43573,tổ chức vũ trang Maquis
43574,lực lượng du kích Maquis
43575,đại đội cơ động
43576,dải ngân hà
43577,ngân hà
43590,bộ
43592,tổng thể
43595,giới văn phòng
43602,cơ quan tình báo
43603,cơ quan hoạt động tình báo
43604,tổ hợp nước đi
43610,Đặc nhiệm đường không SAS Anh
43611,đội ngũ giáo viên
43612,đội ngũ cán bộ nhân viên
43617,dân
43620,mọi người
43621,người
43625,thiên hạ
43637,đạo
43655,cường quốc thế giới
43658,hệ
43660,tôi trung
43662,kẻ trung thành
43663,trục Beclin
43670,trường phái hiện thực
43678,đời nhà Thương
43679,triều nhà Thương
43686,bảng dữ liệu
43688,biểu dữ liệu
43690,trường dân lập
43692,trường phổ thông
43693,trường trung học phổ thông
43695,trường cấp ba
43696,nhà Đường
43702,đội xung kích
43705,phái giữa
43707,đời nhà Chu
43708,triều nhà Chu
43709,Nhóm chiến đấu Libya
43711,Nhóm chiến đấu Hồi giáo Libya
43712,Nhóm chiến đấu Li-bi
43714,Nhóm chiến đấu Hồi giáo Li-bi
43715,Al-Jamaa al-Islamiyyah al-Muqatilah bi-Libya
43719,CORE
43720,Tổ chức Bình đẳng Chủng tộc
43721,tốp
43728,tốp công nhân
43734,tòa báo
43739,Tổ chức al-Qaeda
43744,công ti gia đình
43745,công ty gia đình
43753,phái tiểu thừa
43757,giới thương gia
43760,cuộc hẹn hò
43762,chuỗi
43764,dòng
43766,loạt
43769,xê ri
43770,đoàn
43775,hậu quân
43787,hạ lưu
43805,người buôn lậu
43808,cơ quan Liên Hợp Quốc
43812,khẩu đội pháo
43815,nhóm ba người
43816,đội vũ trang
43820,trường nhạc
43823,tinh hoa
43824,tinh túy
43827,thành phần ưu tú
43832,phần đầu
43834,kho chương trình
43844,quân thù địch
43845,nền quân chủ
43846,chế độ quân chủ
43850,nông trang
43876,tam ca
43878,Harkat-ul-Mujahidin
43884,tổ chức Al Faran
43885,tổ chức Phong trào Những chiến binh Thần thánh
43886,tổ chức Harkat-ul-Mujahidin
43887,tổ chức HUM
43888,tổ chức Harkat ul-Ansar
43889,tổ chức HUA
43890,tổ chức Harkat ul-Mujahedeen
43891,ban
43895,hội đồng giám sát
43897,trì
43899,đồn
43901,đồn lũy
43902,thành lũy
43903,người bị đày địa ngục
43904,người bị đọa đày
43906,người đáng nguyền rủa
43908,chủ nghĩa xã hội
43912,hội nhóm
43916,nhóm đạo
43923,phong trào nghệ thuật
43925,corp
43931,quân chủng
43934,bố trí
43939,bầy
43944,dân tự trị
43946,cư dân đô thị tự trị
43947,người dân đô thị tự trị
43948,cư dân khu đô thị tự trị
43949,người dân khu đô thị tự trị
43963,hội đồng giáo lí
43966,council
43967,chủ nghĩa bônsêvíc
43969,chủ nghĩa Sô Viết
43970,kinh tế quản lí
43971,kinh tế quản lý
43972,ngành
43976,lĩnh vực
43978,nhà cửa vườn tược
43985,lớp elite
43995,quan lại quan liêu
43997,băng
43998,băng nhóm
44000,gánh xiếc
44002,loạt
44003,dồn dập
44005,hội đồng hiền triết
44009,lứa chim
44014,sự tuyển chọn
44016,cơ sở giáo dục
44017,tổ chức giáo dục
44018,cơ quan giáo dục
44028,hệ thống
44032,chuỗi kí tự
44033,dãy kí tự
44038,chuyên chính tay ba
44049,đàn bà
44051,công ti
44058,buổi tiếc hóa trang
44063,bụi
44065,đám
44066,bầy chim dẽ giụn
44067,đàn chim dẽ giun
44079,quân chủ chế
44081,chế độ quân quyền
44095,sự sắp xếp có trật tự
44096,sự sắp xếp theo hệ thống
44097,chủ nghĩa cộng sản
44099,hội nghị trù bị
44100,loạt
44103,bậc tu sĩ
44104,giới tu sĩ
44106,bộ luật
44112,sự cảm thông
44114,bộ binh
44116,lính đánh bộ
44117,chủ nghĩa đa nguyên
44118,hệ thống cấp bậc
44119,hệ thống thứ bậc
44122,chế độ mẫu hệ
44123,chế độ mẫu quyền
44128,ổ
44139,triều nhà Tống
44143,đàn chim
44153,sự phân hạng
44165,quân dự bị
44166,quân dự phòng
44168,doanh nghiệp khổng lồ
44172,giáo lí nhà phật
44180,thảm thực vật trưởng thành
44185,gánh hát nghiệp dư
44188,trình tự
44189,chuỗi
44195,nhóm chung quyền lợi
44202,người rụt rè
44206,người không có việc làm
44208,Hội Chữ thập đỏ quốc tế
44209,ủy ban Chữ thập đỏ quốc tế
44210,dòng
44216,ách tắc giao thông
44217,ùn tắc giao thông
44218,tắc nghẽn giao thông
44220,team bóng chày
44221,tổ chức tiết kiệm
44232,người sống
